PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_TP,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_KFD,HRV_LZC,EEG_PW_alpha,EEG_PW_beta,EEG_PW_theta,EEG_PW_gamma,EEG_PW_slowalpha,EEG_PW_all,EEG_SE_alpha,EEG_SE_beta,EEG_SE_theta,EEG_SE_gamma,EEG_SE_slowalpha,EEG_SE_all,temg_energy_values,temg_mean_values,temg_variance_values,zemg_energy_values,zemg_mean_values,zemg_variance_values,GSR_avg,GSR_avgderi,GSR_avgnagaderi,GSR_propnegaall,GSR_ps1,GSR_ps2,GSR_ps9,GSR_ps10,GSR_risingtime,Resp_avgderi,Resp_breathrhythm,Resp_energyratio,Resp_peakdistance,Resp_ps1,Resp_ps10,Resp_range,Resp_stdvariance,temp_var,temp_mean,classification
153.774422,393.7702922,107.8425878,157.3384172,158.3838329,0.273871823,0.399569039,367.1875,11.5828125,0.031544681,23.4375,0.685418029,359.375,389.84375,10.38961039,16.88311688,343.75,1089.84375,3.08,31.25,0.155803343,111.9942822,104.8901088,1.06772968,36904.57934,0.936566641,5.274050369,392.9463077,0.584415584,0.569230769,0.810810811,0.090909091,50.09157509,50.23977239,49.96541807,41.53846154,0.49514193,0.50485807,78.80627433,79.57572328,0.517390766,0.482609234,75.44732956,72.86724493,0.505538353,0.494461647,77.14508543,76.29525254,0.64378833,1.676620898,1.618190895,0.903814191,0.719983377,0.951025625,-0.926081236,0.014816858,0.542065362,0.494014425,3.918522147,0.429596179,0.416221637,1.687687222,0.813868382,55.2805228,47.69183524,0.379037941,18.81180104,22.68510029,122.8308095,0.170362206,0.002109615,0.008495143,0.706178181,0.01217584,1.379524879,143237941.4,168.3915676,8948.15744,64617170.7,112.3234985,4211.916739,14448.52776,3.258769597,-2.299103033,0.006512113,5151995.623,2628101.352,67866.4905,22837.36902,12.828125,0.7961,46210,2.1584,0.033253,2000000,73719,9428.4,2416.6,0.002652426,0.077575395,2
121.0880928,495.6380208,30.86772665,40.09493666,40.43557688,0.062278771,0.080895603,496.09375,28.95703125,0.058370079,40.0390625,0.769865954,471.875,519.53125,6.666666667,48.33333333,398.4375,597.65625,6,93.75,0.033109757,28.59227061,33.21658538,0.860782958,2983.688661,1.161733037,4.181723614,154.3552185,0.7,0.724137931,1,0.1875,51.00502513,51.09926752,50.91005412,44.82758621,0.412644788,0.587355212,18.36854366,21.914772,0.596038656,0.403961344,25.64437973,21.11178185,0.517978388,0.482021612,22.30512954,21.51702308,0.637446495,1.274021677,0.752388441,0.689992063,-0.274550447,0.160678741,-0.548975916,0.000410759,0.065417316,0.509497613,4.515491538,1.182637801,2.02868412,3.022229406,0.984481766,2106.813053,1716.96201,10.70070824,86.65913954,802.3620674,3926.039945,0.199855262,0.002416002,0.040132915,0.433462962,0.011956684,0.716638716,2231788335,760.1564242,3357.96423,30933597.33,74.32158297,2532.586139,9418.010399,0.5984809,-14.4306881,0.03933316,1583427.767,847955.3071,17484.38069,780.004186,2.109375,0.05878,115000,0.049904,0.031538,54028,51872,14593,2806.3,0.010324486,-0.276815773,2
136.6699967,442.9129464,76.9823965,98.14754137,98.57959427,0.173809317,0.221595558,429.6875,37.64414063,0.087608182,46.875,0.784353795,402.34375,464.84375,37.14285714,62.85714286,332.03125,925.78125,7,109.375,0.063173002,69.70629959,60.60826341,1.150112141,13272.5308,0.869480431,4.829923852,210.790796,0.628571429,0.625,0.875,0.166666667,56.01092896,54.29397219,58.76893484,37.5,0.620362718,0.379637282,55.06268198,43.07437094,0.842049277,0.157950723,55.61610805,24.08755112,0.715487943,0.284512057,55.34008684,34.89707402,0.494378936,0.880895793,1.010357457,0.651174695,0.731532211,0.3777247,-0.907747164,0.001547546,0.092749556,0.647573658,4.857346411,1.007501262,1.440185345,2.001314432,1.050734231,196.7048031,170.2527424,1.536684164,61.52317747,90.70619452,431.6281282,0.34459972,0.001784659,0.065525658,0.619930688,0.009343555,1.146926759,2033354388,726.4161464,1839.433244,150885482.2,184.1085954,5398.525313,44970.51063,4.144389128,-60.32373091,0.075540505,40772476.27,21301996.38,461405.5496,36124.15638,11.34375,-0.25466,17007,0.47112,0.030911,1040000,8931.6,7155.5,1232.6,0.009031255,-0.151387445,2
142.8035014,422.8381849,146.426176,178.3277878,179.5790184,0.346293644,0.421740028,394.53125,28.95703125,0.07339604,42.96875,0.821106894,367.1875,428.125,9.589041096,19.17808219,343.75,1503.90625,6.083333333,70.3125,0.069949977,126.9815417,165.0760985,0.76923033,65852.86349,1.300000742,5.525544774,858.3962021,0.397260274,0.393939394,0.538461538,0,50.25380711,52.38340142,47.30067725,50,0.366512279,0.633487721,76.87504138,101.0671918,0.654291022,0.345708978,133.5271797,97.05982978,0.547309998,0.452690002,108.9478768,99.08377217,0.836010489,2.140255115,1.576659166,1.327946495,0.347757793,0.603537649,-0.616207021,0.006204038,0.485108871,0.33491943,4.641429785,0.307389886,0.618639007,1.392597314,0.763129055,58.44777411,77.50064433,0.351926434,28.50156708,23.24374058,165.8791913,0.340535331,0.002301698,0.02254014,0.706593483,0.020975811,1.431275639,340990973.6,286.9165027,6480.340756,4962216.465,31.15880486,321.4564635,-14336.4383,2.178032634,-57.0704015,0.072414691,4355245.305,2248010.042,62705.11793,13272.11682,10.7265625,-0.83082,10995,0.49099,0.037061,1310000,21236,8017.5,1574.9,0.001900984,-0.008811023,2
153.3669836,390.9755609,18.64556253,9.453724523,9.492534323,0.047689841,0.024179835,390.625,11.5828125,0.029652,15.625,1.972298059,378.90625,400.78125,0,3.846153846,359.375,468.75,3.545454545,39.0625,0.065071082,6.71223539,25.29545528,0.265353413,533.4080327,3.768559029,3.434029661,381.3096656,0.435897436,0.409090909,0.62962963,0.176470588,54.67625899,54.63951852,54.70242142,53.03030303,0.620842572,0.379157428,5.301725723,4.143203796,0.543825711,0.456174289,18.65401702,17.08472145,0.548915069,0.451084931,13.71277956,12.43088582,1.529520743,0.210192116,1.409617755,1.514713813,1.180578255,-0.070193424,0,0.000309645,0.00628266,0.393339337,3.712321253,0.843687014,1.659847434,1.678839789,0.805820797,20.54176172,48.72788252,0.103276,64.76624349,6.847952327,135.2754645,0.398616143,0.001691213,0.093962864,0.780399062,0.045794907,1.859007987,62205384.66,122.9532071,1082.109596,15255479.68,55.73530554,866.5825555,-4750.827696,-0.729835171,-24.15045821,0.042979943,491569.581,300623.9968,5892.353582,1186.391077,0.3828125,-0.70621,140000,0.087444,0.034059,2250000,70125,14411,2991.8,0.100431834,0.590185765,2
127.3936544,475.3605769,120.890634,157.4462872,158.6907504,0.254313546,0.33121444,468.75,69.496875,0.14826,89.84375,0.767821434,394.53125,516.40625,47.69230769,78.46153846,328.125,1203.125,9.285714286,117.1875,0.0280622,112.2113057,130.4322561,0.860303342,45980.26766,1.1623807,5.369541605,606.4477482,0.676923077,0.698412698,0.909090909,0.1875,49.85935302,49.07992227,51.17005847,55.55555556,0.608411718,0.391588282,87.52576661,70.21857014,0.390942139,0.609057861,81.55324541,101.7921489,0.48343808,0.51656192,84.59223267,87.44223573,0.162952815,2.504189109,0.717838549,0.967103763,-0.877335548,-0.966735495,-0.400460707,0.002495623,0.472473136,0.803232884,5.098689351,1.015632935,1.605403178,2.037941882,1.11182175,58.51321398,55.31557577,0.358245019,9.713678287,22.83747338,124.3942334,0.298160156,0.002132394,0.039790418,0.638402552,0.03476388,1.071629658,4582013.473,27.39751526,442.7241256,109144851.6,164.5505667,1346.600094,7337.354061,0.11539481,-23.34868875,0.051575931,1769479.514,659739.4118,13160.16709,45.75384395,3.359375,0.41473,25646,2.1078,0.030674,1620000,47792,12091,2258.7,0.025366205,0.120538882,2
103.9205192,614.53125,310.7757357,452.0223626,456.5733297,0.505711851,0.735556349,380.859375,89.76679688,0.235695385,447.265625,0.687522922,363.28125,912.5,76,76,312.5,1347.65625,6.25,62.5,0.148723513,322.8460975,299.8544755,1.076675934,304127.6801,0.928784575,6.190026059,1114.000847,0.72,0.755102041,0.945945946,0.444444444,48.51248643,48.16867478,49.03489481,61.2244898,0.513071163,0.486928837,231.3189155,225.3487181,0.199415771,0.800584229,133.9029936,268.295909,0.367854162,0.632145838,188.9953073,247.7546564,0.630174256,4.281461063,1.540661478,2.519578299,-1.310219248,-1.669838752,-0.271359168,0.068288079,3.021077293,0.61307095,4.89366069,1.036494673,0.492086641,8.699625249,1.128771238,383.1061098,321.7407405,2.445220786,202.4096985,168.4768061,913.9536057,0.397651477,0.001970833,0.119936312,0.662901587,0.036964,1.265251269,47535751.67,96.51390684,3064.965952,160146353.2,195.8378543,3353.187543,-9779.52332,3.285358051,-38.38855127,0.056525137,2023069.137,1054526.177,39315.5634,23504.97459,7.2265625,-0.28556,7484.8,0.22301,0.03781,73448,947.63,4170.5,708.02,0.00050194,-0.036649828,2
133.7681728,448.7658514,17.61684145,14.32117581,14.38115248,0.039256199,0.031912356,449.21875,11.5828125,0.025784348,15.625,1.230125353,437.5,460.9375,0,15.94202899,378.90625,480.46875,3.833333333,78.125,0.106005766,10.16901044,21.25122603,0.47851406,678.9105481,2.089802755,3.538782666,177.6434828,0.637681159,0.640625,0.926829268,0.3125,54.90196078,55.25621116,54.57747645,43.75,0.551422319,0.448577681,7.575702365,6.832813452,0.774583964,0.225416036,18.70330005,10.08965682,0.732786885,0.267213115,14.26892952,8.616510734,0.9967075,2.026006055,1.219316483,1.205851766,-0.942743346,0.216246926,-0.506645941,0.00014089,0.157474691,0.216828961,3.81539014,1.312922642,1.931856309,1.953942339,1.150881419,111.9284622,165.5491475,0.730909399,84.63760253,39.54312874,364.876742,0.221051453,0.001049497,0.017042558,0.605028351,0.020953817,1.405539732,4316810111,1016.211135,91508.05902,11236314.29,45.48377771,857.5728037,38380.98807,4.125881142,-20.76407052,0.046366241,36345126.04,22282711.9,446420.6078,36635.14525,9.6171875,-0.031234,31466,1.1349,0.03158,1580000,15777,3754.1,569.77,1.95E-03,-0.066293917,2
141.8906591,424.6419271,75.44773758,115.3343425,116.1545902,0.177673783,0.271603756,421.875,23.165625,0.054911111,23.4375,0.654165411,402.34375,429.6875,2.777777778,37.5,335.9375,1031.25,4.8,109.375,0.040104978,82.13369842,69.22030133,1.186555055,17860.95752,0.842775897,4.958874847,233.3488061,0.611111111,0.59375,0.947368421,0.086956522,50.55467512,50.31270288,50.76980755,46.875,0.5241942,0.4758058,59.46616151,56.65505512,0.462318715,0.537681285,47.06566752,50.75700008,0.498497638,0.501502362,53.62556025,53.78693302,0.071788662,2.158177708,0.659792539,0.850054065,-1.109423109,-1.507776206,-0.411841585,0.003661617,0.339460052,0.693855664,4.101411765,0.585507241,0.693547384,1.468385606,1.114014236,3044.443826,4728.439869,14.12050176,906.2208682,1016.213738,8735.127967,0.34720763,0,0.296602889,0.506448898,0.219674856,1.037537985,12684964.09,46.16973378,1172.036967,7313725.402,41.15491256,210.9440955,5265.722108,0.714842877,-7.206097799,0.029695233,582471.1296,337316.0097,7132.293068,1196.207859,3.6484375,0.74216,19691,0.40341,0.037035,403000,10300,7326.2,1291.9,8.35E-05,0.023065801,2
149.448422,403.5259046,77.26089769,107.0112892,107.7114941,0.19146453,0.265190631,390.625,28.95703125,0.07413,40.0390625,0.72198829,363.28125,414.0625,9.210526316,19.73684211,339.84375,820.3125,7.6,39.0625,0.176876066,76.16352785,77.36722517,0.984441767,18512.02575,1.015804117,4.974424056,314.3597835,0.565789474,0.537313433,0.75,0.428571429,52.53807107,52.98631416,52.0059036,44.7761194,0.484560992,0.515439008,53.02779822,54.69127038,0.568104848,0.431895152,58.31379001,50.84475809,0.526979957,0.473020043,55.73349751,52.80305143,0.519299906,1.983161053,1.413111595,0.981995905,0.718422723,0.762532243,-0.717388139,0.014050008,0.648254591,0.701683552,4.577297423,0.565071305,1.114947097,1.852902767,0.822095725,131.0203466,109.9807076,1.204951436,136.7642545,60.45316694,380.7367746,0.335061201,0.001370975,0.119547324,0.722623086,0.081367063,1.615911588,114004866.6,168.8456922,1180.2069,2202067.054,19.0255752,211.5375382,13313.52166,4.181629663,-20.30790331,0.070330815,6005625.864,2180498.313,77441.62279,37367.85395,11.546875,-0.44294,9184.4,0.68864,0.031104,628000,5550.4,5249.5,959.62,0.001754618,-0.008489103,2
127.0101895,473.815918,66.09616154,96.36422084,97.13792135,0.139497554,0.203379028,462.890625,14.47851563,0.031278481,27.34375,0.685899403,453.125,480.46875,4.6875,40.625,437.5,976.5625,4.266666667,54.6875,0.040251631,68.6868829,64.27922778,1.068570443,13870.57073,0.93582974,4.849064441,240.6176521,0.703125,0.728813559,1,0.25,49.64664311,49.62186124,49.65915517,50.84745763,0.49277517,0.50722483,48.21694102,48.91876668,0.514474887,0.485525113,46.10550052,44.78952942,0.502906465,0.497093535,47.17303562,46.89961449,0.162301357,1.760664993,0.609556941,0.81028145,-0.548917505,-1.084212698,-0.385995059,0.002124974,0.23290325,0.802361646,3.798326227,0.686203179,0.801685093,1.533142652,1.03125,169.1497329,150.850462,0.751373476,77.0914865,61.8695691,399.3298238,0.397068212,0.001155011,0.156842876,0.788325777,0.024030061,1.574221263,518229323.9,350.8948106,11831.4661,429804842.7,323.184144,7482.302009,12826.45678,2.66706484,-15.74886307,0.026829904,5789502.811,2508260.183,59882.68014,15558.23797,6.546875,-0.48571,10625,0.22473,0.031056,422000,59683,4907.2,893.42,0.00062599,0.010846711,2
100.2656236,598.4987745,41.97220619,43.69416079,44.13071187,0.070129143,0.073006266,601.5625,40.53984375,0.067390909,54.6875,0.960590739,562.5,632.8125,11.76470588,37.25490196,457.03125,703.125,8.5,171.875,0.052223154,31.20512563,50.56259342,0.617158328,4956.842838,1.62032975,4.402175259,327.7122975,0.549019608,0.58,0.862068966,0,48.57142857,48.71589522,48.4327722,44,0.43797954,0.56202046,20.65486108,23.39760635,0.508620095,0.491379905,36.06003124,35.4436172,0.489131051,0.510868949,29.3849378,30.03080071,0.767161945,1.482825116,1.067333982,0.992460922,-0.029734809,0.171096823,-0.55049352,0.000365686,0.122268321,0.497881742,4.804490783,1.046023519,1.934129915,1.989724543,0.778568184,641.3803601,526.6506766,4.306440475,148.7343498,251.8518568,1324.855223,0.276163913,0.001473277,0.044452394,0.709321526,0.013974624,1.288008051,99600965.92,149.4704162,3597.283023,44468796.47,103.2144903,927.4262613,-3296.066731,1.087425843,-18.99641867,0.056264652,218629.647,155070.9049,4529.028569,2495.944606,10.6875,-0.42047,1600.2,0.79696,0.027654,1190000,727.16,2816.6,526.62,0.018262254,0.199630998,2
141.9649667,430.5127641,194.1504667,256.0375862,257.886159,0.450974937,0.59472705,378.90625,23.165625,0.061138144,29.296875,0.758288928,359.375,394.53125,25.35211268,32.3943662,316.40625,1402.34375,4.4375,78.125,0.176744415,182.3530518,207.7753186,0.877645396,119030.1184,1.139412346,5.782626976,946.9670531,0.704225352,0.68852459,0.857142857,0.5,50.10548523,50.643831,49.13593777,42.62295082,0.458195893,0.541804107,123.4351352,134.2252889,0.637744147,0.362255853,165.9270522,125.0551733,0.55962057,0.44037943,146.2327242,129.7212869,0.805146693,1.024268972,1.21126329,0.88909501,0.403990364,0.265807278,-0.814534843,0.009781843,0.245943561,0.37936822,4.443289155,0.382632418,0.37382547,1.872129724,0.77954541,106.3148619,110.2997289,0.677396048,84.79880445,46.32786558,303.2950943,0.306638989,0.001066004,0.02750796,0.661774801,0.018224026,1.446486531,133822326.9,163.8584233,8002.065289,28246692,78.37043896,1214.299895,-804.6394091,-0.938898545,-25.64902152,0.142745507,1312050.248,234186.7892,8005.062911,1962.523712,10.46875,-0.38205,6196.7,1.6586,0.029412,70699,2509.3,7095.2,1427.1,0.007057969,0.07622633,2
139.4488848,430.3013393,29.00107856,14.63852699,14.74301333,0.067397138,0.034019246,429.6875,28.95703125,0.067390909,35.15625,1.981147323,406.25,450,0,15.71428571,375,515.625,6.363636364,39.0625,0.019164105,10.4248847,39.93922684,0.261018691,1308.039282,3.831143269,3.823590896,612.0516004,0.7,0.693548387,0.906976744,0.357142857,51.29533679,51.32625196,51.25888375,48.38709677,0.496388029,0.503611971,7.346206273,7.399467917,0.499128607,0.500871393,28.21667813,28.2658967,0.498953738,0.501046262,20.61731883,20.66050631,1.513755142,0.800396202,0.883179965,1.283378066,1.475634169,-0.455218964,0,0.000820256,0.05010763,0.528825627,4.458313204,0.814006214,1.823530671,1.933124092,0.43780593,106.3977055,80.77320402,0.516991029,26.18337575,42.25393426,214.4679054,0.273936865,0.001677437,0.038932432,0.714405765,0.010151971,1.407267928,30111144.05,83.68400065,838.6501969,46324072.51,106.7641907,665.1413377,34885.99426,1.444862026,-44.27441904,0.108101068,21899533.77,21430236.87,324348.1625,4758.08734,7.953125,-2.9632,63355,0.73331,0.047146,17400000,193000,16888,3290.4,0.001746124,0.043330298,2
94.31075944,656.0006649,661.6686814,896.385668,906.2901971,1.00864026,1.366440182,527.34375,75.28828125,0.142768889,99.609375,0.738151786,473.4375,587.5,31.91489362,65.95744681,421.875,4964.84375,9.4,54.6875,0.020178673,640.8439441,694.5122367,0.922725202,1398241.086,1.083746274,6.852552169,3010.700196,0.425531915,0.431818182,0.526315789,0,49.80988593,46.44020497,52.63214064,50,0.561441243,0.438558757,480.1807233,424.3912869,0.433184759,0.566815241,457.1055416,522.8783519,0.492166695,0.507833305,468.7851337,476.1878491,0.93233683,2.779000414,1.665996421,1.60410368,-0.544870584,-0.036288924,-0.522271584,0.004205102,0.592689543,0.33862211,4.942782735,0.390421955,0.31725121,1.357690083,0.709096449,339.8843353,322.7330428,1.862438798,24.99996292,129.8574829,691.5923828,0.33411227,0.001060306,0.007564725,0.685052238,0.012746255,0.910087611,881244284.3,443.2706409,33010.43441,3418760.806,22.68343307,375.862038,-1497.032972,0.248121283,-28.78534726,0.132586611,660478.8365,164318.1041,158.9943384,102.3109043,10.515625,-3.0584,53002,3.4605,0.036726,2940000,48397,16386,3890.5,0.03244326,-0.362553762,2
117.6265772,516.5364583,115.5928908,193.4203901,195.0761099,0.223784573,0.374456414,515.625,28.95703125,0.056159091,35.15625,0.597625156,489.84375,568.75,58.33333333,70,332.03125,1183.59375,6.666666667,203.125,0.182524553,137.9396401,89.67330469,1.538246423,38859.94094,0.650090899,5.296472246,233.1831971,0.783333333,0.803571429,0.977777778,0.363636364,49.43246311,49.62350946,49.21181851,48.21428571,0.485448236,0.514551764,96.11047632,98.94954506,0.520465951,0.479534049,64.69330469,62.09732604,0.49585063,0.50414937,81.92205848,82.6047528,0.543963064,3.233119093,1.020946675,1.5380483,-1.780819448,-1.227098956,-0.340061065,0.006759876,0.774107615,0.726857598,4.794739663,1.208644428,0.983827944,2.526405491,1.279826296,28.35830948,54.66731212,0.163629921,62.62538712,12.36482943,146.9472214,0.329691066,0.002249209,0.033443206,0.749098783,0.024068751,1.840264651,33000637.62,77.10445526,2649.509003,38285143.19,85.02710967,2741.193845,4172.027828,0.618939768,-3.263337377,0.061474342,422266.1703,239947.7639,5337.563235,795.6684188,6.25,-0.060017,70513,0.58423,0.032761,11100000,47100,11386,2112.7,0.002299459,-0.063986159,2
126.8937383,473.3173077,34.29507053,37.92282781,38.20281054,0.072456828,0.080121363,480.46875,23.165625,0.048214634,35.15625,0.904338429,451.5625,496.09375,4.615384615,18.46153846,375,597.65625,6.5,140.625,0.062078963,27.01346639,39.72259347,0.680052938,3371.070112,1.470473759,4.234737895,233.6441253,0.523076923,0.53968254,0.823529412,0.055555556,52.97619048,53.41979219,52.52269181,41.26984127,0.3683687,0.6316313,16.40388777,21.48014704,0.652616064,0.347383936,32.08976047,23.41221273,0.562665865,0.437334135,25.48372286,22.4669582,0.808915243,1.575635926,1.267614166,0.761973664,0.702866397,1.479174711,-0.820912017,0.00252559,0.231563383,0.628906658,4.494672045,0.99660211,1.698451106,1.845280167,1.11182175,146.0634982,96.45134969,0.854716584,53.76640881,59.12303901,297.9807489,0.432164284,0.000222535,0.238466598,0.715749922,0.076046816,1.140679286,16679187.46,53.6853279,1461.804647,300971028.6,275.021375,2741.82935,25037.52343,2.3658667,-40.3017346,0.069028393,10672152.61,11049592.92,202804.4956,12220.07468,9.3984375,0.10528,14023,0.29527,0.038991,56370,24141,6827.9,1328.4,0.000606444,-0.047480914,2
130.9688388,459.6946023,47.92571933,78.21959417,78.82829288,0.104255562,0.170155564,460.9375,20.26992188,0.043975424,23.4375,0.612707338,437.5,480.46875,25.75757576,33.33333333,308.59375,605.46875,4.4,179.6875,0.069918312,55.74002045,39.33466073,1.417071341,6887.988369,0.705680773,4.545062515,111.0308552,0.681818182,0.68852459,0.904761905,0.214285714,49.93288591,49.68690168,50.18428983,49.18032787,0.570694087,0.429305913,42.10841926,36.52167494,0.350903956,0.649096044,23.30073071,31.69055827,0.497627803,0.502372197,34.02971513,34.1915503,0.46734756,2.08599868,1.292233874,1.043256567,0.742416888,0.697357639,-0.619356407,0.010394221,0.630217795,0.65119277,4.376542604,0.807192317,1.200702716,3.103189093,1.190562478,34.51300491,79.19278283,0.260152284,51.10737102,12.9766766,166.0383419,0.309167423,0.001873053,0.050995227,0.668683606,0.029060961,1.60807086,2323612154,581.3410584,267219.494,62332460.36,108.6021349,4439.143864,-2586.980351,0.769938147,-6.893104897,0.063558218,226425.145,52718.786,1986.010423,1277.981991,6.09375,-0.74928,37426,0.11677,0.036912,192000,88725,11521,1983.1,0.000425523,-0.045438778,2
147.4805437,409.8923142,89.14969568,122.0497093,122.7640639,0.217495407,0.297760424,398.4375,28.95703125,0.072676471,35.15625,0.730437591,373.4375,419.53125,5.405405405,31.08108108,335.9375,1039.0625,5.692307692,85.9375,0.09913583,86.80730205,83.139691,1.04411384,22673.28972,0.957749971,5.062484647,318.5081465,0.5,0.507462687,0.705882353,0.176470588,57.26141079,57.38861278,56.55445065,53.73134328,0.551013822,0.448986178,64.50571297,58.22820727,0.561947587,0.438052413,62.32414242,55.02644357,0.556239066,0.443760934,63.42430817,56.64994976,0.470064088,2.900665251,1.384493608,1.149586163,-0.999143335,-0.539272281,-0.58098399,0.011248069,0.711040017,0.585015905,4.565900542,0.531953576,0.836103291,1.479465166,0.83911532,175.2962338,209.4098409,1.106219043,65.67449274,68.27503771,453.444437,0.306245945,0.001960741,0.072224955,0.637267195,0.037228896,1.408849483,55968575.68,111.1576034,2219.715178,296518703,267.9259861,5435.493739,8898.810928,1.761469132,-36.84719997,0.09898411,4191823.56,1739186.186,30620.12613,7940.542024,7,-0.81803,9720.6,2.6624,0.040642,31184,1492.6,5929.9,1128,0.23940127,0.524296356,2
133.9614388,456.2150187,131.906897,187.1988981,188.6151401,0.289133175,0.410330415,417.96875,52.12265625,0.124704673,83.984375,0.704635008,376.5625,507.8125,58.20895522,74.62686567,312.5,917.96875,8.375,132.8125,0.143136256,133.3710446,113.5961445,1.174080733,47596.49984,0.851730185,5.384545127,387.0130604,0.671641791,0.682539683,0.88372093,0.3125,51.04068117,50.46404145,51.89963322,46.03174603,0.53431282,0.46568718,97.49927287,91.02291104,0.564248955,0.435751045,85.32945524,74.9864528,0.546897731,0.453102269,91.61665826,83.39106199,0.509118949,2.938303068,1.163637289,1.544835299,-0.75978228,-0.791803486,-0.370265932,0.008338586,0.838010642,0.70969221,4.916929213,1.130766425,1.499008652,3.371011977,0.905386446,2526.049557,2888.445806,17.07040731,1737.357667,950.0698774,7209.745214,0.187249284,0.003116822,0.051701895,0.505207735,0.016289636,1.538696898,92645386.21,150.8494283,1371.209727,80720822.87,138.5602257,1822.586095,7924.751676,1.288819941,-5.228529682,0.009637927,1551604.884,879696.8106,19363.06973,3674.621911,5.8828125,-0.96553,2743.3,1.809,0.03163,570000,3108.1,7317.6,1214.4,0.000189977,-0.016647604,2
139.0286651,442.4977022,247.1422021,313.1886652,315.5522992,0.558516351,0.70777467,351.5625,11.5828125,0.032946667,15.625,0.789116049,343.75,373.4375,26.47058824,33.82352941,316.40625,1683.59375,4.25,46.875,0.063067636,223.1291706,272.0073109,0.820305785,190671.9468,1.219057599,5.987256911,1326.370317,0.705882353,0.704918033,0.930232558,0.384615385,49.92790195,50.05008436,49.98756701,50.81967213,0.503814791,0.496185209,158.3769329,157.1731577,0.465473467,0.534526533,185.5786634,198.8681395,0.480895741,0.519104259,172.5147721,179.237187,0.635344319,1.492108252,1.609131953,1.113852022,0.19294762,-0.143614621,-0.831932975,0.017045687,0.47198547,0.474729179,4.064852162,0.415022874,0.172645435,2.002527413,0.895215124,2.303595258,8.830108974,0.008627641,5.552704127,0.759765165,16.86064527,0.338886304,0.002300652,0.055082499,0.788937388,0.018983362,1.65550764,450209245.7,309.3274405,21564.14127,42450847.16,103.9133252,256.9958764,-128.3693347,-0.013260265,-111.0550581,0.498306851,917.9137886,116.2026524,6.440245514,0.25664711,15.0390625,0.19605,7276.8,1.3724,0.038431,1820000,10183,8698.9,1541.6,5.55E-04,-0.040234479,2
86.3751305,720.5602134,273.7248735,375.8230713,380.5442021,0.379877862,0.521570667,738.28125,237.4476563,0.321622222,371.09375,0.728334406,378.90625,898.4375,90.24390244,95.12195122,324.21875,1382.8125,13.66666667,54.6875,0.193085195,269.0853858,279.5035979,0.962726018,236280.2311,1.038717123,6.080397497,1161.300693,0.634146341,0.675,0.925925926,0.181818182,48.86363636,49.08629059,48.57649672,50,0.448079728,0.551920272,180.1539462,199.9421256,0.539940302,0.460059698,205.3810054,189.5808637,0.495745875,0.504254125,193.1797113,194.8303845,0.755354826,1.61620289,0.996001086,1.291886367,-0.640345777,-0.959680968,-0.316925658,0.000955192,0.173244859,0.374883497,5.144018163,1.852526872,1.768855389,4.348147663,1.437392001,1296.055123,1164.324354,8.280487187,61.94953869,492.8016113,2536.334715,0.307772349,0.000624926,0.101862324,0.587671453,0.075601118,0.64502946,14965545.95,50.70639519,1326.484516,18991005.31,65.00897136,719.5953375,19.34963059,0.044632309,-21.04032916,0.491013285,3215.091015,925.9638054,71.25328463,5.32570221,15.2578125,0.018315,105.54,0.38404,0.020465,68.08,10.544,277.16,36.727,4034.354842,45.37499366,2
