D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,M1,M2,M3,M4,M5,M6,G1,G2,G3,G4,G5,G6,G7,G8,G9,R1,R2,R3,R4,R5,R6,R7,R8,T1,T2
139.5854607,101.4163382,143.516315,15.71428571,74.6031746,39.0625,102.2230332,101.927407,1.00290036,51.13987516,0.436526141,433.8759926,293.3958487,2.772067623,51.6645172,206.9322916,783.4358478,0.335177191,0.011475123,0.123934986,0.550013144,0.011475123,1.030162106,911443504.2,454.9434953,30389.40921,60512647.86,122.5839939,731.8570796,-57317.65151,-15.163779,-279.3367778,0.120864809,92434709.18,14035220.78,1067024.971,489512.3765,9.8359375,-0.19165,17095,0.019361,0.030149,5850.8,1855.8,6220.8,1166.9,0.001017127,-0.027730299
146.2908003,32.01759968,22.05037985,4,24.65753425,39.0625,15.69840421,42.39064454,0.370327094,49.88153761,1.552045249,37.49524653,71.95096763,0.242929748,59.12553662,14.19833646,169.7243285,0.292870288,0.016089885,0.012188528,0.733471755,0.016089885,1.645176295,891167414,474.8896499,6556.37524,46645600.05,97.92887399,2557.893436,7016.960982,2.790483901,-40.63701821,0.104454285,3952965.19,1922573.413,29663.82877,17680.58996,9.9921875,-0.063216,9027.8,0.90114,0.034127,644000,4340.4,6720.4,1273.7,0.016450209,-0.130026856
153.851039,14.74152951,9.760615702,0,2.53164557,54.6875,6.919994794,18.98766564,0.364446843,44.69025198,1.449278583,18.48115431,52.11972436,0.125557766,114.4640131,7.023514123,186.7221597,0.34492461,0.045597426,0.062266093,0.824320446,0.045597426,1.937468412,862269457.1,470.5263441,3155.118922,1152117289,538.5655739,9980.265679,4987.892859,1.468458427,-19.4878012,0.013545194,830603.5772,335490.7625,10363.77642,4895.784209,2.6484375,0.22156,115000,1.6596,0.033373,1280000,32136,26029,4870.7,0.03788832,-0.228084627
142.9047499,33.97366784,28.29972611,5.479452055,73.91304348,125,20.14302384,43.53189048,0.462718793,48.37065921,0.99417611,50.07197808,51.08194692,0.277711294,23.92325913,21.57068504,126.1349081,0.193386052,0.012722622,0.012677871,0.636198331,0.012722622,1.378339632,21344094.09,54.96916248,2537.409796,358504838.6,303.3672943,1329.265983,28370.6423,4.062647663,-23.75595769,0.022141183,15583363.23,9279217.24,210972.477,34931.56299,8.8515625,-0.67432,48083,0.51789,0.03005,3620000,8476.2,7841.3,1204.3,0.013089591,0.191639037
143.0498687,168.387245,257.1135104,30.43478261,50.81967213,78.125,183.1582835,154.5131211,1.185389837,50.41708666,0.448002238,453.1468334,405.301798,2.603157401,162.5475835,183.5211649,1027.020386,0.375902644,0.044016612,0.144352846,0.580325282,0.044016612,1.087255747,9557041.396,43.73652807,576.0789963,22939807.92,70.82079479,958.5729665,1315.968196,4.205567595,-50.15361994,0.048710602,1990801.797,75784.66805,30795.06551,38089.59693,9.2890625,-0.99564,8941.3,0.22373,0.039885,156000,31077,6321.6,1005,0.006069116,-0.12272499
132.9639882,19.20189477,13.00819505,0,39.70588235,78.125,9.267511079,25.65954525,0.36117207,50.2762053,1.503968461,140.2200739,146.2975666,0.429208717,58.99768898,44.04986117,347.147485,0.300236383,0.012664567,0.057264627,0.62139569,0.012664567,1.36394844,282933639.8,245.2286891,13547.05328,62481490.04,114.9106194,3067.569765,1810.226353,3.472425726,-8.082855867,0.002604845,1541629.07,72004.67714,21680.53026,26001.04051,8,-0.013561,11498,3.9716,0.032105,688000,3450.3,3836.7,801.33,2.32E-05,-0.007123297
141.7125899,15.74745015,17.09622853,0,24,62.5,12.17263215,18.70714865,0.650694148,48.81370403,0.654998701,1589.349742,2371.154408,7.568597246,818.6729027,487.644478,4828.54149,0.307435639,0.018516839,0.02252603,0.543601079,0.018516839,1.33249556,12872772.18,47.6194564,1084.954333,22026704.3,74.91451001,123.969384,6418.935885,0.988605012,-10.85672598,0.016150039,924464.0704,533320.7495,11525.13606,2093.923581,3.1796875,-0.58232,24511,0.4006,0.032217,207000,29923,8180.5,1419.5,0.000935223,-0.03970708
137.998381,152.0217955,218.5503906,40.57971014,40.625,93.75,155.686555,149.4877095,1.041467259,49.96427178,0.611363372,117.5082422,116.8341042,0.669192578,207.5603286,47.22138733,444.8572018,0.191335056,0.016784031,0.008755815,0.786418291,0.016784031,1.80702405,10323897.01,47.94438196,389.9526355,2840678.802,22.61406361,228.423717,11788.24931,0.068759046,-37.21054913,0.067205001,1059826.04,613096.8596,14521.57278,87.21205028,6.546875,-0.084674,18264,0.2069,0.035686,410000,81160,5143.5,1145.2,0.000996259,-0.072002177
118.1923902,140.59148,162.793998,44.06779661,33.33333333,125,116.1123866,163.2689613,0.711172446,50.73971483,0.745217992,68.51908868,114.3294713,0.385563419,139.4615417,23.91105943,325.2275019,0.431559302,0.067197527,0.109180906,0.790473246,0.067197527,1.773408458,222556259.7,186.4594573,23196.27078,17821112.58,63.31825865,631.8774074,7606.558675,0.968425858,-17.53533282,0.044282365,805919.6187,799707.8287,16887.44126,1969.614086,4,0.17771,6901.4,0.6157,0.036156,246000,6645.8,4694.7,763.17,0.003180019,-0.086071318
98.64000462,96.77824639,118.9977905,6.12244898,68.62745098,117.1875,85.0340865,109.0602656,0.779698143,50.20254544,0.460979511,418.5765686,339.8548434,1.63283697,102.5435124,161.4727733,865.8065205,0.318034339,0.043067762,0.083290757,0.745953044,0.043067762,1.388326427,185493339,210.0420924,4188.967343,227684202.4,239.3412244,2009.062514,-16400.41963,-1.106362156,-38.36110395,0.172180255,14982565.38,4770521.103,97864.97039,2720.477024,9.578125,0.49559,3570.3,2.988,0.030674,1390000,1265.1,4854.6,1014,0.005528938,0.127471457
129.7507734,229.694651,291.7446759,41.53846154,3.75,93.75,207.8620849,248.7173784,0.835736072,53.05056852,0.886272568,40.35898489,51.13493532,0.285157082,143.389099,15.53330019,236.6108662,0.307978586,0.012531926,0.050857965,0.685965028,0.012531926,1.67790502,217996109.4,229.3772617,4156.974509,26560653.86,73.58697379,1502.185426,1773.687389,0.055203101,-7.667006822,0.169314926,106802.7294,44696.43019,971.5871442,1.200302171,9.3828125,-0.52215,3213.4,0.49831,0.029452,358000,1614.1,5198.5,895.02,0.003904365,-0.126941082
148.9423644,22.37129626,13.07281291,0,35.38461538,70.3125,9.303464406,30.29627494,0.307082782,48.36935021,1.545725941,29.78524376,37.85988476,0.180922476,34.3141111,13.03525058,102.658487,0.300079685,0.028991178,0.037797894,0.72775319,0.028991178,1.707684835,1074743993,525.7530487,3465.882608,49687851.97,77.69187271,6905.315957,-8983.739076,2.940809121,-33.73056494,0.096379265,7039168.303,3357542.43,77029.35982,19636.09451,10.296875,1.2426,54045,0.62974,0.041754,9360000,46208,19778,3295.1,0.000403952,-0.049608243
129.5473836,45.58681991,30.07871035,13.63636364,32.30769231,148.4375,21.42821755,59.63176237,0.359342349,51.79428154,1.067805118,220.4983698,236.9961419,1.492336659,27.91066739,85.75140833,488.5495105,0.402271496,0.044453607,0.092293308,0.610839727,0.044453607,1.143365226,118755728.3,167.1140141,2999.658355,108604610.5,164.2546526,1303.199153,-170.6010679,0.401695966,-9.054738477,0.121125293,43938.67578,10742.00381,342.6626539,336.6434334,10.6640625,0.049142,68067,0.36494,0.034384,8960000,5187.5,14216,2991.7,0.002156894,0.0144641
112.5785805,271.9836251,434.0015183,65.45454545,60.34482759,171.875,309.7571192,233.2406206,1.328058202,50.48720858,0.766490553,33.48625493,61.3433065,0.198659894,33.30982195,10.77915492,129.3761947,0.328724523,0.016178702,0.028720434,0.848540354,0.016178702,1.672365382,642986497.6,402.5339405,5412.236627,109488470.9,160.996309,2593.486515,3277.526962,-1.336200161,-25.10465313,0.159416515,844487.9318,196338.7491,5431.794714,3747.925882,8.140625,-2.0387,239000,0.25589,0.030888,968000,43661,20461,3804.8,0.007749491,-0.091288885
123.6929405,21.46704425,16.17562088,0,52.83018868,23.4375,11.52955918,28.1801333,0.409137851,51.46815679,1.239089223,92.44745888,66.90066389,0.569240163,25.67625963,37.87661925,186.4060126,0.34837527,0.017455064,0.047187284,0.709434123,0.017455064,1.310246768,24854256.28,53.20954964,3642.154878,229256507,230.5803031,6536.641427,11188.73884,3.777773553,-19.70382395,0.036207346,4212356.278,1256202.118,51438.9411,31205.75249,8.671875,-1.6464,15624,1.3479,0.039653,534000,13507,7251.5,1492.1,0.000596318,-0.059620764
125.026604,71.15253605,106.0075748,19.04761905,21.12676056,148.4375,75.57025906,67.65580463,1.116981159,49.43143599,0.670323165,115.5648685,116.3594822,0.524989697,67.28032975,37.15097893,300.9853635,0.306481935,0.021105837,0.05743163,0.745313142,0.021105837,1.468854486,289300562.9,269.5586328,2677.529015,208685493.2,230.9320033,1015.854908,1105.947399,-0.071245873,-11.15010559,0.187288356,73652.30722,153945.1173,2033.167737,29.33509838,7.6640625,0.78902,37357,0.45958,0.036367,6820000,131000,14384,2249.2,0.005999055,-0.136074893
150.4136764,91.4163094,135.2706043,9.210526316,32.89473684,62.5,96.29453201,87.52874543,1.100147518,50.42648351,0.284824295,52.27067252,71.73870478,0.327096285,47.85495844,20.22167544,173.4590114,0.349449294,0.015795682,0.066095029,0.729450564,0.015795682,1.622429496,10916510.22,43.2498226,972.547315,3746175.566,24.97981326,351.6670631,-5039.046483,-0.988563144,-70.46146247,0.133628549,11840774.01,1182694.143,21653.71491,2574.832569,9.171875,0.39279,11985,0.53236,0.046281,16086,17971,6657.4,1130.2,0.00934678,0.066537218
116.445328,202.2037451,308.3564037,75.86206897,81.81818182,117.1875,219.962046,184.5261935,1.192036977,49.40315877,0.290110098,2542.378911,2530.817964,11.11467206,1789.144508,1004.652282,6896.080505,0.203712615,0.012608829,0.024184983,0.513282511,0.012608829,1.533551898,31811707.83,87.41837163,642.4945314,59603536.04,116.6118614,1923.928992,6968.681576,1.742473224,-6.771906494,0.002604845,1378323.643,620773.9456,17259.07997,6768.822745,6.7890625,-0.12679,1818.7,0.62806,0.031538,94702,391.79,1750.4,285.06,0.000203804,0.034534032
153.0059245,161.5499478,182.2277139,3.896103896,28.20512821,54.6875,129.2106394,134.0242937,0.964083718,35.68169437,0.178470553,3.498264604,7.850474051,0.019668459,3.918523536,1.267462136,15.42484167,0.283391331,0.012668576,0.018292617,0.847605989,0.012668576,1.617066427,1152732621,459.995278,88618.20851,34032621.45,82.64588306,2032.849238,183.091247,-0.039341227,-7.915774847,0.494920552,949.749075,482.0106382,10.2611341,5.371907281,15.125,-0.022223,19052,1.6347,0.038117,1330000,2056,8021.2,1394.7,0.00055726,-0.037926969
95.98934072,245.1885754,363.3482694,93.75,89.13043478,414.0625,259.6633998,230.5944704,1.126060826,51.84855145,0.774587573,820.7754652,829.2763651,7.740055064,68.24159271,321.253666,1732.471981,0.249240365,0.010533393,0.017323981,0.65708162,0.010533393,0.762142993,80468012.69,138.349427,1815.12038,2605264.927,21.98737469,195.0605596,149.2140391,-0.006276037,-32.2761594,0.504818963,165.6816131,1523.114374,90.11814191,13.4500109,14.8515625,0.032276,211.35,0.80246,0.020019,74.307,26.7,303.91,48.115,4885.204906,-99.57667768
86.85676686,293.3960842,411.611367,88.0952381,89.13043478,203.125,294.013429,260.1640929,1.13010764,53.25329544,0.601392223,2680.315724,3169.043829,21.08941173,383.9735591,1069.060936,6271.914155,0.141559389,0.019569915,0.006859797,0.444288952,0.019569915,0.993259381,1248005653,557.3300412,14388.44432,33438570.34,90.32916252,548.7463271,-164.6844369,-0.036532884,-19.64057217,0.492315707,467.4767693,636.0961096,75.83881559,80.05526908,15.21875,0.006276,93.948,0.69753,0.020277,48.071,7.3229,315.97,34.471,0.222341274,-0.19499437
75.767394,368.1079067,496.4089181,89.18918919,97.05882353,250,355.9720227,377.1783121,0.943776488,51.04578455,0.839477479,91.94367904,70.32715764,0.916212265,16.46333156,38.97064616,180.3038762,0.231953253,0.026523257,0.042393018,0.628880791,0.026523257,0.986031611,1430675645,608.7805402,1958.546457,40665724,95.97410652,1379.362378,-655.3722998,-0.010785666,-31.16673969,0.498567335,16199.67363,3076.691655,99.53098766,0.12812139,15.0390625,0.057005,266.25,4.7242,0.019998,830.54,8.6175,523.34,78.55,464945.6291,-266.6769084
76.39840218,319.3499921,415.9659327,86.84210526,95,226.5625,298.1873601,341.3389454,0.873581418,50.20688449,0.670212153,20.43903053,22.39608624,0.083397379,10.70704262,7.959060956,54.0582039,0.317402403,0.016583855,0.055827248,0.760364438,0.016583855,1.439813586,136021772.1,175.2660092,4705.387884,143648186.6,187.6799673,2185.18084,197.0179628,0.054693504,-29.51900941,0.502995572,894.1335576,950.5842239,24.59075637,12.30309111,14.8984375,0.040945,186.36,5.1767,0.020006,54.864,3.1778,258.53,45.515,8825.22473,-82.97760275
90.26451547,258.3918648,372.4662882,86.36363636,97.5,0,266.3415852,243.9522997,1.091777309,51.38394971,0.583011644,35.24197128,77.12355967,0.174612493,36.59844697,13.34241216,150.3406052,0.188209193,0.013459919,0.007373359,0.729668712,0.013459919,1.473161054,1630221753,648.1732571,4409.491987,8674923.701,39.69187816,683.8276024,83.52267282,0.018469945,-8.069322035,0.504818963,958.2931159,337.763985,10.25547703,1.053153893,14.7890625,0.018812,25.266,6.9217,0.026943,8.6238,3.2519,204.41,42.009,8204.51831,207.7771846
91.17431612,236.881653,304.6487993,77.77777778,92.5,343.75,217.8949057,257.6883117,0.845575433,48.24334305,0.845073511,59.97387487,52.50142975,0.563914547,8.704779186,26.23687581,122.1623219,0.325855272,0.013878527,0.041475441,0.721713463,0.013878527,1.039737411,47318899,104.3311188,1438.022091,51389907.26,111.6856904,909.3317043,60.45508035,0.00840875,-9.474197154,0.497525397,59.06454804,166.473294,3.375166491,17.88527571,15.0390625,0.0020432,29.48,0.2403,0.021189,182.49,60.951,274.31,25.454,2896.021617,46.08939819
74.10726861,417.5459675,547.2152959,91.66666667,94.11764706,62.5,392.5803379,449.1512811,0.874049244,50.17937182,0.408700519,41.49287224,50.06318233,0.218503285,27.60609267,15.82781078,120.4845684,0.317864513,0.019823836,0.05432075,0.735658391,0.019823836,1.398805338,116767362.6,172.8769674,521.8573986,1235955.251,16.78523281,40.12975673,64.43723445,-0.137804187,-10.36325599,0.499869758,2652.416039,335.190056,47.79446533,83.86463207,14.96875,-0.1349,49.465,12.344,0.024097,3447.9,13.498,669.19,184.95,32526.87338,265.83204
88.07053786,311.2946235,444.8994527,92.85714286,94.87179487,15.625,318.3351756,285.8898653,1.113488844,50.70112473,0.545800424,61.2899091,88.01071615,0.254764947,26.09358029,24.31287638,176.7024484,0.36113178,0.032380141,0.125634548,0.684635519,0.032380141,1.415009413,16430229,54.6980867,1287.159979,7432682.95,42.0041108,171.2938022,-154.3279456,0.071633105,-23.02583585,0.498567335,635.0636134,160.9947361,35.0223549,3.843911402,15.015625,-0.037396,158.73,2.6524,0.020095,3630.6,6.7674,262,31.643,14521.4833,-64.52326402
77.94019046,349.7892998,477.2335255,91.89189189,91.4893617,242.1875,341.8807472,335.1807038,1.019989347,51.24854482,0.462670628,166.9357886,161.3253993,1.313747987,97.44762643,64.71632895,429.4799603,0.140275217,0.017991119,0.01863339,0.652810381,0.017991119,1.559150589,299870607.8,276.5023293,1638.192638,271340876.5,263.7426523,1101.786868,-6.473620851,0.002214114,-15.31471202,0.497785882,530.6343052,18.98302793,29.89499066,9.91594819,15.046875,-0.00071633,62.83,3.1853,0.020133,69.657,18.518,138.53,22.429,4187.800597,55.63524024
